-0.02159411, -0.00000913, -0.00084568
-0.02178922, -0.00000882, -0.00080967
-0.02185341, -0.00000924, -0.00084568
-0.02197164, 0.00023446, -0.00088289
-0.02198667, -0.00000849, -0.00077199
-0.02200428, -0.00001140, -0.00103574
-0.02201105, -0.00001005, -0.00091344
-0.02170425, -0.00001185, -0.00109177
-0.02151668, -0.00000983, -0.00091344
-0.02187931, -0.00001194, -0.00109176
-0.02139026, -0.00001011, -0.00094550
-0.02157201, -0.00000985, -0.00091344
-0.02191470, -0.00000927, -0.00084568
-0.02169588, 0.00023321, -0.00100921
-0.02153468, -0.00001176, -0.00109177
-0.02097376, -0.00000992, -0.00094550
-0.02112658, 0.00023557, -0.00081226
-0.02180426, -0.00000798, -0.00073238
-0.02150689, 0.00023625, -0.00073500
-0.02158030, -0.00000833, -0.00077200
-0.02198116, 0.00023703, -0.00064858
-0.02197175, -0.00000805, -0.00073238
-0.02197164, 0.00023446, -0.00088289
-0.02136935, -0.00001107, -0.00103574
-0.02132606, -0.00000974, -0.00091344
-0.02163257, 0.00033610, -0.00084941
-0.02160781, 0.00023621, -0.00073502
-0.02153883, -0.00000911, -0.00084568
-0.02140000, -0.00000784, -0.00073238
-0.02158030, -0.00001236, -0.00114505
-0.02185887, -0.00000844, -0.00077199
-0.02177678, 0.00023317, -0.00100922
-0.02149728, -0.00001050, -0.00097651
-0.02178366, 0.00023615, -0.00073504
-0.02146536, -0.00000454, -0.00042284
-0.02175214, 0.00023384, -0.00094815
-0.02144453, -0.00001111, -0.00103574
-0.02141393, -0.00000978, -0.00091344
-0.02135387, 0.00033787, -0.00069418
-0.02132326, -0.00000736, -0.00069049
-0.02117305, 0.00023286, -0.00106671
-0.02167264, -0.00000916, -0.00084568
-0.02202188, -0.00001108, -0.00100656
-0.02164082, 0.00033468, -0.00098024
-0.02168489, 0.00023259, -0.00106677
-0.02155819, -0.00000645, -0.00059799
-0.02133584, -0.00000638, -0.00059799
-0.02108855, -0.00000631, -0.00059799
-0.02128681, 0.00023725, -0.00064850
-0.02150559, -0.00000695, -0.00064590
-0.02129801, 0.00023725, -0.00064850
-0.02116597, 0.00041427, -0.00081415
-0.02155394, 0.00033880, -0.00060171
-0.02139845, 0.00041500, -0.00073690
-0.02146536, -0.00000869, -0.00080968
-0.02168899, 0.00033608, -0.00084942
-0.02202578, 0.00033519, -0.00091724
-0.02190110, -0.00000926, -0.00084568
-0.02159809, 0.00033538, -0.00091717
