-0.05080735, -0.00046762, -0.00481107
-0.05073958, -0.00012262, -0.00483219
-0.05058686, -0.00047140, -0.00498114
-0.05022247, -0.00046959, -0.00494529
-0.05037332, -0.00036408, -0.00475778
-0.05016515, -0.00036452, -0.00479518
-0.05026455, -0.00046632, -0.00481120
-0.05011185, -0.00046376, -0.00472393
-0.05033003, -0.00035817, -0.00452714
-0.05034842, -0.00011265, -0.00447376
-0.05066833, -0.00035793, -0.00448748
-0.05081433, -0.00052853, -0.00415264
-0.05073417, -0.00035673, -0.00443413
-0.05086058, -0.00045690, -0.00438433
-0.05068038, -0.00046350, -0.00466044
-0.05060304, -0.00011881, -0.00469464
-0.05071659, -0.00036168, -0.00463099
-0.05062362, -0.00036114, -0.00461815
-0.05034584, -0.00053753, -0.00454884
-0.05034659, -0.00035687, -0.00447427
-0.05044857, -0.00045803, -0.00446504
-0.05036338, -0.00045649, -0.00441148
-0.05049228, -0.00045745, -0.00443832
-0.05070777, -0.00011311, -0.00446040
-0.05059557, -0.00046200, -0.00460915
-0.05054220, -0.00035459, -0.00436658
-0.05074768, -0.00060301, -0.00451429
-0.05070031, -0.00045893, -0.00447828
-0.05078531, -0.00060574, -0.00461836
-0.05076703, -0.00060137, -0.00444801
-0.05054323, -0.00053632, -0.00448299
-0.05054225, -0.00010897, -0.00431101
-0.05078232, -0.00035512, -0.00436653
-0.05094380, -0.00046082, -0.00453102
-0.05075698, -0.00054076, -0.00463928
-0.05080850, -0.00046573, -0.00473634
-0.05057885, -0.00060784, -0.00472021
-0.05067429, -0.00011994, -0.00473255
-0.05085336, -0.00035935, -0.00452704
-0.05077635, -0.00054048, -0.00462645
-0.05030987, -0.00060399, -0.00459270
-0.05010903, -0.00053990, -0.00466500
-0.05040429, -0.00046189, -0.00462208
-0.05028858, -0.00060747, -0.00473286
-0.05033468, -0.00054390, -0.00480304
-0.05047719, -0.00054140, -0.00469032
-0.05031311, -0.00046200, -0.00463494
-0.05031724, -0.00046071, -0.00458334
-0.05035000, -0.00053787, -0.00456188
-0.05038896, -0.00046599, -0.00478639
-0.05050388, -0.00060444, -0.00459264
-0.05057732, -0.00046294, -0.00464769
-0.05087039, -0.00036171, -0.00461810
-0.05082283, -0.00060318, -0.00451427
-0.05063305, -0.00036181, -0.00464384
-0.05086106, -0.00060978, -0.00477020
-0.05096642, -0.00036127, -0.00459225
-0.05086417, -0.00046230, -0.00459617
-0.05078412, -0.00060475, -0.00457960
-0.05067990, -0.00053662, -0.00448295
-0.05047470, -0.00053311, -0.00436208
-0.05058967, -0.00046166, -0.00459623
-0.05056949, -0.00061127, -0.00485669
-0.05048319, -0.00054735, -0.00492520
-0.05070869, -0.00046925, -0.00488468
-0.05080262, -0.00046508, -0.00471117
-0.05087068, -0.00046683, -0.00477384
-0.05084366, -0.00071623, -0.00464121
-0.05094065, -0.00060577, -0.00460543
-0.05094651, -0.00060644, -0.00463115
-0.05063292, -0.00076949, -0.00487100
-0.05049216, -0.00036530, -0.00479512
-0.05062836, -0.00060859, -0.00474530
-0.05076308, -0.00012267, -0.00483219
-0.05083524, -0.00036422, -0.00472004
-0.05080324, -0.00046730, -0.00479870
-0.05069523, -0.00053899, -0.00457480
-0.05075952, -0.00011690, -0.00460496
-0.05071506, -0.00046195, -0.00459621
-0.05082529, -0.00036579, -0.00478264
-0.05035519, -0.00046370, -0.00469863
-0.05012167, -0.00060485, -0.00464421
-0.05045276, -0.00046135, -0.00459627
-0.05073244, -0.00035941, -0.00454018
-0.05090638, -0.00046370, -0.00464761
-0.05072367, -0.00011682, -0.00460496
-0.05060721, -0.00061167, -0.00486890
-0.05059007, -0.00036364, -0.00472008
-0.05055375, -0.00046417, -0.00469859
-0.05079253, -0.00066612, -0.00472497
-0.05059070, -0.00036710, -0.00485674
-0.05063838, -0.00036439, -0.00474521
-0.05068569, -0.00046416, -0.00468589
-0.05040195, -0.00046413, -0.00471126
-0.05033624, -0.00046366, -0.00469864
-0.05029948, -0.00046229, -0.00464776
-0.05053405, -0.00060836, -0.00474533
-0.05027417, -0.00054029, -0.00466496
-0.05037415, -0.00046502, -0.00474898
-0.05032597, -0.00036615, -0.00484453
-0.05065605, -0.00036538, -0.00478267
-0.05050791, -0.00054243, -0.00472817
-0.05049455, -0.00066121, -0.00455874
-0.05073418, -0.00060431, -0.00456663
-0.05069415, -0.00060087, -0.00443465
-0.05069781, -0.00011871, -0.00468193
-0.05091859, -0.00066673, -0.00473748
-0.05070842, -0.00036582, -0.00479508
-0.05064724, -0.00036630, -0.00481984
-0.05068184, -0.00054784, -0.00492514
-0.05081869, -0.00054507, -0.00480291
-0.05055455, -0.00054412, -0.00479059
-0.05036549, -0.00054429, -0.00481539
-0.05038135, -0.00053662, -0.00450947
-0.05036260, -0.00060509, -0.00463133
-0.05047342, -0.00046008, -0.00454423
-0.05057728, -0.00046032, -0.00454420
-0.05050646, -0.00045849, -0.00447833
-0.05083811, -0.00060520, -0.00459254
-0.05064153, -0.00046309, -0.00464768
-0.05082289, -0.00060680, -0.00465678
-0.05097191, -0.00046188, -0.00457020
-0.05096637, -0.00035792, -0.00446084
-0.05102227, -0.00053326, -0.00432087
-0.05089108, -0.00045902, -0.00446494
-0.05099821, -0.00046128, -0.00454410
-0.05083020, -0.00046546, -0.00472376
-0.05099072, -0.00046869, -0.00483568
-0.05108335, -0.00036735, -0.00481976
-0.05106454, -0.00054785, -0.00488870
-0.05065645, -0.00054182, -0.00469027
-0.05056101, -0.00054224, -0.00471557
-0.05052344, -0.00011958, -0.00473256
-0.05044721, -0.00011320, -0.00448705
-0.05035784, -0.00060377, -0.00457973
-0.05040247, -0.00045860, -0.00449160
-0.05065065, -0.00035620, -0.00442071
-0.05056399, -0.00059990, -0.00440782
-0.05085415, -0.00045860, -0.00445162
-0.05095392, -0.00053825, -0.00452247
-0.05070743, -0.00046324, -0.00464766
-0.05066196, -0.00036696, -0.00484446
-0.05058067, -0.00036645, -0.00483218
-0.05053403, -0.00060709, -0.00469498
-0.05039224, -0.00036285, -0.00470750
-0.05044900, -0.00036203, -0.00466942
-0.05055548, 0.00030647, -0.00460918
-0.05086123, 0.00030843, -0.00450441
-0.05094222, -0.00053755, -0.00449612
-0.05058714, 0.00012642, -0.00465619
-0.05067430, 0.00012557, -0.00468175
-0.05081237, 0.00012886, -0.00453945
-0.05074076, 0.00037193, -0.00459140
-0.05088981, -0.00066178, -0.00454556
-0.05059795, -0.00046363, -0.00467320
-0.05073543, -0.00011717, -0.00461787
-0.05072770, -0.00035569, -0.00439370
-0.05043152, -0.00046420, -0.00471125
-0.05060366, -0.00036651, -0.00483218
-0.05065744, -0.00046441, -0.00469856
-0.05066091, -0.00045984, -0.00451794
-0.05070922, -0.00046517, -0.00472379
-0.05088506, -0.00060856, -0.00472011
-0.05076639, -0.00054176, -0.00467755
-0.05053232, -0.00061087, -0.00484446
-0.05060366, -0.00036651, -0.00483218
